Date,Channel,Username,Message,Tag_owner,Cleanest_message
2023-01-28 22:52:17,sodapoppin ,elillama_,Smartest streamer when it comes to puzzle games xdd,0,smartest
2023-01-28 22:52:19,sodapoppin ,illdaka,well atleast you get your ammo back,0,well
2023-01-28 22:52:20,sodapoppin ,romanovskibr,my bald streamer Sadge,0,Sadge
2023-01-28 22:52:21,sodapoppin ,deusexmachinist,GOT SPLIT INTO PIECE AND CAUGHT ON FIRE AINTNOWAY,0,fire
2023-01-28 22:52:22,sodapoppin ,papuling2,my streamer Sadge,0,Sadge
2023-01-28 22:52:24,sodapoppin ,anonymou_s,he just reloaded for ammo EZ,0,EZ
2023-01-28 22:52:24,sodapoppin ,halnisme,someone please to god tell him,0,god
2023-01-28 22:52:25,sodapoppin ,soap_deal_er,plant it on the rock while u avoid the metal things,0,avoid
2023-01-28 22:52:28,sodapoppin ,blackpaisleyy,im going to mcdonalds you guys want anything plink,0,want
2023-01-28 22:52:45,sodapoppin ,zaneshhi,STOP THE WHEEL FROM SPINNING @sodapoppin,1,stop
2023-01-28 22:52:56,sodapoppin ,xeronn_,Looking nice asteroid,0,nice
2023-01-28 22:53:10,sodapoppin ,bbrandon711,LOADING LUL,0,LUL
2023-01-28 22:53:10,sodapoppin ,runescale,LUL,0,LUL
2023-01-28 22:53:11,sodapoppin ,pocketwookiee,"@skinerch no they legit just said how to do it, you and chance is just as stupid :)",0,stupid :)
2023-01-28 22:53:13,sodapoppin ,x_recoil_x,drugs are bad,0,bad
2023-01-28 22:53:14,sodapoppin ,letsflashbang,LUL LUL LUL LUL LUL,0,LUL
2023-01-28 22:53:14,sodapoppin ,pittiuomo,It hurts,0,hurt
2023-01-28 22:53:16,sodapoppin ,gayforcandy,alright man shoot the thing generating the white stringy electricity with slow powuh,0,alright shoot
2023-01-28 22:53:17,sodapoppin ,fossabot,sodaL Thank you for resubscribing 44ZbX for 24 months meow MYAAA,0,thank
2023-01-28 22:53:18,sodapoppin ,ceabass,the fucking wheels,0,fuck
