,Date,Channel,Username,Message,Tag_owner,Cleanest_message,Scores
224,2023-01-28 22:54:26,sodapoppin ,h0ud1n,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
225,2023-01-28 22:54:27,sodapoppin ,dazespam,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
226,2023-01-28 22:54:27,sodapoppin ,firegeek22,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
227,2023-01-28 22:54:27,sodapoppin ,tonystm,lul,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7184}"
228,2023-01-28 22:54:27,sodapoppin ,joshuadim,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
229,2023-01-28 22:54:28,sodapoppin ,0verflux,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
230,2023-01-28 22:54:28,sodapoppin ,swimfighter,lulw,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
231,2023-01-28 22:54:28,sodapoppin ,xeronn_,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
232,2023-01-28 22:54:28,sodapoppin ,macintoshplus21,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
233,2023-01-28 22:54:28,sodapoppin ,kyokusanagi94,so bad,0,bad,"{'neg': 0.791, 'neu': 0.209, 'pos': 0.0, 'compound': -0.5849}"
234,2023-01-28 22:54:29,sodapoppin ,hooje_,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
235,2023-01-28 22:54:29,sodapoppin ,cynis001,lulw,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
236,2023-01-28 22:54:29,sodapoppin ,nodusable,omegalul 󠀀,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}"
237,2023-01-28 22:54:29,sodapoppin ,irndys,xdd nice,0,nice,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}"
238,2023-01-28 22:54:29,sodapoppin ,vioviz,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
239,2023-01-28 22:54:29,sodapoppin ,paocumsalada,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
240,2023-01-28 22:54:29,sodapoppin ,haruiswaifu,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
241,2023-01-28 22:54:29,sodapoppin ,hardtoport,omegalul \,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}"
242,2023-01-28 22:54:30,sodapoppin ,murphyvi,lul,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7184}"
243,2023-01-28 22:54:30,sodapoppin ,alwaysbegaming,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
244,2023-01-28 22:54:31,sodapoppin ,iacedrom747,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
