Date,Channel,Username,Message,Tag_owner,Cleanest_message,scores,comp_score,sentiment
14/09/2021 17:53,greekgodx ,fletchdawg,FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,futsunoningen,me :),0,:),"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:53,greekgodx ,zedykku,peepoSad,0,peepoSad,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4588}",-0.4588,negative
14/09/2021 17:53,greekgodx ,kian22,EROBBS HAIRLINE BEHIND YOU monkaS 󠀀,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:53,greekgodx ,splint5,LULW,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:53,greekgodx ,sirwaddleton,Sadge last stream,0,Sadge,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.7184}",-0.7184,negative
14/09/2021 17:53,greekgodx ,tk0777,LUL,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:53,greekgodx ,sarah_kittykat,FORSEN monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,dafuxas,ITS LEG DAY DO IT PogU,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7184}",0.7184,positive
14/09/2021 17:53,greekgodx ,bxzolar,Sadge,0,Sadge,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.7184}",-0.7184,negative
14/09/2021 17:53,greekgodx ,ryurpg,yours :),0,:),"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:53,greekgodx ,imokimokimokk,LUL,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:53,greekgodx ,paxt___,PEDAL BACKWARDS Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,kian22,EROBBS HAIRLINE BEHIND YOU monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:53,greekgodx ,muhaimin73776,ALLAH SAVE MEEEEEEE,0,save,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4939}",0.4939,positive
14/09/2021 17:53,greekgodx ,alexandrosgr_,peepoSad,0,peepoSad,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4588}",-0.4588,negative
14/09/2021 17:53,greekgodx ,grazahn1,mine :),0,:),"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:53,greekgodx ,zedykku,YOU LULW,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:53,greekgodx ,lordisaac_,ALLAH SAVE ME  ABDULpls  AMMIIIN,0,save,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4939}",0.4939,positive
14/09/2021 17:53,greekgodx ,ivanfunny8,JUST RELAX AND TALK TO CHAT xqcL,0,relax,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,positive
14/09/2021 17:53,greekgodx ,sarah_kittykat,FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,sark3585,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,spike_o5,peepoSad he going to die therte,0,peepoSad die,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.7845}",-0.7845,negative
14/09/2021 17:53,greekgodx ,bortusnuss,content king PogChamp PogChamp,0,pogchamp,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6124}",0.6124,positive
14/09/2021 17:53,greekgodx ,reignsovereign,lost at sea,0,lost,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3182}",-0.3182,negative
14/09/2021 17:53,greekgodx ,fluxenis,give up DEPRESSED,0,depress,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4939}",-0.4939,negative
14/09/2021 17:53,greekgodx ,barca_mafia,he said stay away from the military base YEP,0,yep,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}",0.296,positive
14/09/2021 17:53,greekgodx ,seban___,monkaW YOUR MOTHER monkaW YOUR MOTHER monkaW YOUR MOTHER monkaW YOUR MOTHER monkaW YOUR MOTHER,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,whatsthemata17_,relax monkaS,0,relax monkaS,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,positive
14/09/2021 17:53,greekgodx ,spr1nt3r,forsen inbound monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,seanzn,u accepted the quest y-day @Greekgodx,0,accept,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3818}",0.3818,positive
14/09/2021 17:53,greekgodx ,fluxenis,give up DEPRESSED give up DEPRESSED give up DEPRESSED give up DEPRESSED,0,depress,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4939}",-0.4939,negative
14/09/2021 17:53,greekgodx ,mindshape,STRANDED OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:53,greekgodx ,paxt___,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:53,greekgodx ,drunkenmastersm,VIp whoever's idea it was,0,vip,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5106}",0.5106,positive
14/09/2021 17:53,greekgodx ,enigmabyrne,OMEGALUL 90 days at sea,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:53,greekgodx ,thyu_,IS HE EVEN ABLE TO READ CHAT RN LUL,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:53,greekgodx ,supraza,oh shit,0,shit,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5574}",-0.5574,negative
14/09/2021 17:53,greekgodx ,spongspog,TOUGH PADDLING? MaxLOL,0,tough,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.128}",-0.128,negative
14/09/2021 17:53,greekgodx ,theimfamousgamer,monkaS sinking????,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:53,greekgodx ,sark3585,monkaW LEAKAGE,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,saikow0w,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,travinatorog,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,finndaioo,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,pogfulwow,monkaW its the shark,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,sethcgc,missing an engine lol,0,miss lol,"{'neg': 0.364, 'neu': 0.0, 'pos': 0.636, 'compound': 0.296}",0.296,positive
14/09/2021 17:53,greekgodx ,rayase_,SHARK monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,lozt3,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,kian22,YES WTF monkaS,0,wif monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:53,greekgodx ,sirwaddleton,monkaW yes,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,ali0who,monkaS :backhand_index_pointing_right: forsenReal forsenKnife,0,monkaS :backhand_index_pointing_right:,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:53,greekgodx ,spike_77,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,weeaboojonesxo,monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:53,greekgodx ,haminmyasss,hitting the bottom LUL,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:53,greekgodx ,trustfizix,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,ilikejollibee,monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:53,greekgodx ,ii88,Pray Habibi monkaW,0,pray monkaW,"{'neg': 0.635, 'neu': 0.0, 'pos': 0.365, 'compound': -0.4019}",-0.4019,negative
14/09/2021 17:53,greekgodx ,olightings,YES monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,spectaculartaco,greek will be on the news tomorrow at the bottom of the ocean Sadge,0,Sadge,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.7184}",-0.7184,negative
14/09/2021 17:53,greekgodx ,kincfg,SHARK ATTACK,0,attack,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4767}",-0.4767,negative
14/09/2021 17:53,greekgodx ,one_more_xd_im_out,GONNA SINK LULW,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:53,greekgodx ,grandmaenthusiastic,yeah it's a shark...you're fucked,0,yeah fuck,"{'neg': 0.614, 'neu': 0.0, 'pos': 0.386, 'compound': -0.3182}",-0.3182,negative
14/09/2021 17:53,greekgodx ,kincfg,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,ironstevie,LUL,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:53,greekgodx ,kaecilius13,Prisoned man tried to escape through overseas LULW @Greekgodx Prisoned man tried to escape through overseas LULW @Greekgodx,0,prison LULW,"{'neg': 0.469, 'neu': 0.0, 'pos': 0.531, 'compound': 0.1111}",0.1111,positive
14/09/2021 17:53,greekgodx ,travinatorog,oh FUCK,0,fuck,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5423}",-0.5423,negative
14/09/2021 17:53,greekgodx ,greybusharcade,Hope you're a good swimmer,0,hope good,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7003}",0.7003,positive
14/09/2021 17:53,greekgodx ,seban___,monkaW YOUR MOTHER monkaW YOUR MOTHER monkaW YOUR MOTHER monkaW YOUR MOTHER,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,biggerbranch,Orca monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,saikow0w,monkaW KRAKEN,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,any_______gifters________,BBEHIND YOU monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,wogrof,AL- ILAH SAVE ME,0,save,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4939}",0.4939,positive
14/09/2021 17:53,greekgodx ,supraza,its yout foot dumbass,0,dumbass,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5574}",-0.5574,negative
14/09/2021 17:53,greekgodx ,alexandrosgr_,monkaW YES,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,supraza,its your foot lmao,0,lao,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:53,greekgodx ,wo_ud,pace22Sharkhead pace22Sharkbody pace22Sharktail      monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,grazahn1,Pepega !,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,spongspog,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,armin_qt,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,haminmyasss,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,blessedoff33,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,imbadx_o,LIVESTREAMING DEATH PogU,0,death PogU,"{'neg': 0.438, 'neu': 0.0, 'pos': 0.562, 'compound': 0.2732}",0.2732,positive
14/09/2021 17:53,greekgodx ,boomercd,Pepega oh,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,pogfulwow,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,yousmell,mans is floating back to uk LUL,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:53,greekgodx ,abnormaleu,5Head Clap,0,Clap,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:53,greekgodx ,darkight1011,lol 5Head,0,lol,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,positive
14/09/2021 17:53,greekgodx ,nocapintended,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,silencebrb1,"I love you greek, it’s so nice to see you live <3",0,love nice i,"{'neg': 0.0, 'neu': 0.125, 'pos': 0.875, 'compound': 0.7906}",0.7906,positive
14/09/2021 17:53,greekgodx ,mr_leckz,GENIUS LUL,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:53,greekgodx ,fredreset,stranded deep 2.0 beta :D,0,:D,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5106}",0.5106,positive
14/09/2021 17:53,greekgodx ,000miediema,NO SHIT SHERLOCK,0,shit,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5574}",-0.5574,negative
14/09/2021 17:53,greekgodx ,suspectalive,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:53,greekgodx ,spike_77,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:53,greekgodx ,vitacrown,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:54,greekgodx ,alrycath,LULW,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:54,greekgodx ,grazahn1,Pepega light_bulb !,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:54,greekgodx ,5zipp,Pepega OH,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:54,greekgodx ,zzayy,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,josuke_pog,Pepega HOLY,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:54,greekgodx ,wo_ud,pace22Sharkhead pace22Sharkbody pace22Sharktail      monkaW 󠀀,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:54,greekgodx ,skripef1,Pepega,0,Pepega,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:54,greekgodx ,fletchdawg,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,leeqox,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:54,greekgodx ,ant__k,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,paxt___,THATS RIGHT MATE OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:54,greekgodx ,travinatorog,FLOATING BACK TO UK LUL,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:54,greekgodx ,matt_man,FeelsGoodMan,0,FeelsGoodMan,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6124}",0.6124,positive
14/09/2021 17:54,greekgodx ,deetend10,HOLY WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,leeqox,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,valeralytvak,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,hinshyx,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,paxt___,THATS RIGHT MATE OMEGALUL 󠀀,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:54,greekgodx ,ali0who,FeelsGoodMan Clap,0,FeelsGoodMan Clap,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7906}",0.7906,positive
14/09/2021 17:54,greekgodx ,rage_on_twitch,FeelsGoodMan Clap FeelsGoodMan Clap FeelsGoodMan Clap FeelsGoodMan Clap FeelsGoodMan Clap FeelsGoodMan Clap FeelsGoodMan Clap FeelsGoodMan Clap,0,FeelsGoodMan Clap,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7906}",0.7906,positive
14/09/2021 17:54,greekgodx ,booomic,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,5zipp,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,leeqox,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,adamev1,Pepega :light_bulb:,0,Pepega :light_bulb:,"{'neg': 0.8, 'neu': 0.2, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:54,greekgodx ,ali0who,FeelsGoodMan  Clap,0,FeelsGoodMan Clap,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7906}",0.7906,positive
14/09/2021 17:54,greekgodx ,fluxenis,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,dagnare,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,danaephia,WAYTOODANK WAYTOODANK WAYTOODANK WAYTOODANK WAYTOODANK WAYTOODANK WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,abnormaleu,dashing_away FeelsGoodMan Clap,0,FeelsGoodMan Clap,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7906}",0.7906,positive
14/09/2021 17:54,greekgodx ,dreammistm,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,5zipp,WAYTOODANK dashing_away,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,matt_man,FeelsGoodMan louder,0,FeelsGoodMan,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6124}",0.6124,positive
14/09/2021 17:54,greekgodx ,saikow0w,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,mindshape,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,chreint,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,feelsokayegman,greekLOUDER Clap greekLOUDER Clap greekLOUDER Clap greekLOUDER Clap greekLOUDER Clap greekLOUDER Clap,0,Clap,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:54,greekgodx ,intfanis,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,ali0who,FeelsGoodMan Clap,0,FeelsGoodMan Clap,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7906}",0.7906,positive
14/09/2021 17:54,greekgodx ,suppbroken,TOO SMART DONUT,0,smart,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}",0.4019,positive
14/09/2021 17:54,greekgodx ,fletchdawg,FeelsGoodMan Clap,0,FeelsGoodMan Clap,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7906}",0.7906,positive
14/09/2021 17:54,greekgodx ,zedykku,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,dafuxas,WAYTOODANK wind,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,gabenator,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,barca_mafia,kylie jenner lips YEP,0,yep,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}",0.296,positive
14/09/2021 17:54,greekgodx ,b4d455y0,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,muhaimin73776,MY EARS FUCKING HURT,0,fuck hurt,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.7845}",-0.7845,negative
14/09/2021 17:54,greekgodx ,alexandrosgr_,AUDIO WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:54,greekgodx ,nofriendsirl7,FeelsGoodMan Clap,0,FeelsGoodMan Clap,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7906}",0.7906,positive
