,Date,Channel,Username,Message,Tag_owner,Cleanest_message,Scores
45,2023-01-29 01:32:56,sweet_anita ,yeet_nick420,monkaw,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}"
46,2023-01-29 01:32:58,sweet_anita ,sohnnyjilverhand,oh shit that is really unfortunate monkaw sadge,0,shit monkaW Sadge,"{'neg': 0.794, 'neu': 0.206, 'pos': 0.0, 'compound': -0.9471}"
47,2023-01-29 01:33:02,sweet_anita ,showmethanow,@kaninur lol,0,lol,"{'neg': 0.0, 'neu': 0.167, 'pos': 0.833, 'compound': 0.7184}"
48,2023-01-29 01:33:02,sweet_anita ,sohnnyjilverhand,wow that really sucks sadge,0,wow suck Sadge,"{'neg': 0.549, 'neu': 0.155, 'pos': 0.295, 'compound': -0.5059}"
49,2023-01-29 01:33:03,sweet_anita ,juiceconnoisseur,monkas,0,monkaS,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}"
50,2023-01-29 01:33:04,sweet_anita ,antman64bit,monkaw,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}"
51,2023-01-29 01:33:06,sweet_anita ,blurpb,:wind_face: poggers,0,:wind_face:,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
52,2023-01-29 01:33:12,sweet_anita ,gozzerp,damn god is a savage,0,damn god,"{'neg': 0.582, 'neu': 0.204, 'pos': 0.214, 'compound': -0.5574}"
53,2023-01-29 01:33:12,sweet_anita ,juiceconnoisseur,oh fuckl sadge,0,Sadge,"{'neg': 0.667, 'neu': 0.333, 'pos': 0.0, 'compound': -0.6124}"
54,2023-01-29 01:33:14,sweet_anita ,sohnnyjilverhand,goddamn sadge,0,goddamn Sadge,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.7964}"
55,2023-01-29 01:33:15,sweet_anita ,its_jimo,rip sadge,0,rip Sadge,"{'neg': 0.8, 'neu': 0.2, 'pos': 0.0, 'compound': -0.6124}"
56,2023-01-29 01:33:21,sweet_anita ,reallivebluescat,"it can also be useful to ask yourself, why do certain questions become overly politicized- like secuality? who does this serve etc. its been determined that alot of reactionary people have a high level of fear response and paranoia",0,certain like fear paranoia,"{'neg': 0.108, 'neu': 0.686, 'pos': 0.206, 'compound': 0.5719}"
57,2023-01-29 01:33:23,sweet_anita ,shadowmorphyn,sadge,0,Sadge,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}"
58,2023-01-29 01:33:31,sweet_anita ,iduhknowwhattoput,all i heard was i want you to eat me aaliveeeee,0,want,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.0772}"
59,2023-01-29 01:33:31,sweet_anita ,anonoymous_0,damn,0,damn,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4019}"
60,2023-01-29 01:33:32,sweet_anita ,sohnnyjilverhand,yeah i think pompeii is definitely still a very valid example of the effect you're explaining nodders,0,yeah,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.5994}"
61,2023-01-29 01:33:36,sweet_anita ,sohnnyjilverhand,yeah nodders,0,yeah,"{'neg': 0.0, 'neu': 0.312, 'pos': 0.688, 'compound': 0.296}"
62,2023-01-29 01:33:40,sweet_anita ,wojtekwastakenaswell,sadge,0,Sadge,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}"
63,2023-01-29 01:33:50,sweet_anita ,icidlink,i think we will have wars because of climate change,0,war,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}"
64,2023-01-29 01:33:55,sweet_anita ,kxo72,@alibhai5 roman city as well,0,well,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.2732}"
65,2023-01-29 01:33:57,sweet_anita ,murciprime,settling near a volccano yeah,0,yeah,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.296}"
66,2023-01-29 01:33:57,sweet_anita ,juiceconnoisseur,trueing,0,true,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
67,2023-01-29 01:34:00,sweet_anita ,nanuk01,they got destroyed because they built their city near a volcano. period,0,destroy,"{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.4939}"
68,2023-01-29 01:34:01,sweet_anita ,sohnnyjilverhand,yeah i think that is a very fair point nodders,0,yeah fair,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.5849}"
69,2023-01-29 01:34:01,sweet_anita ,shadykez_4,trueing,0,true,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
70,2023-01-29 01:34:02,sweet_anita ,crf230f,thats a reach,0,reach,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.0258}"
71,2023-01-29 01:34:08,sweet_anita ,rcstablesteven,@alibhai5 rip,0,rip,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
72,2023-01-29 01:34:08,sweet_anita ,juiceconnoisseur,yeah you see earthquakes you can just peace out,0,yeah,"{'neg': 0.0, 'neu': 0.551, 'pos': 0.449, 'compound': 0.6908}"
73,2023-01-29 01:34:16,sweet_anita ,alibhai5,@alibhai5 it was a joke sadge,0,joke Sadge,"{'neg': 0.392, 'neu': 0.392, 'pos': 0.216, 'compound': -0.4215}"
74,2023-01-29 01:34:28,sweet_anita ,blurpb,dankg shimmy shimmy bad,0,bad,"{'neg': 0.538, 'neu': 0.462, 'pos': 0.0, 'compound': -0.5423}"
75,2023-01-29 01:34:30,sweet_anita ,gozzerp,look what covid did and it wasn't even a serious threat,0,threat,"{'neg': 0.25, 'neu': 0.661, 'pos': 0.09, 'compound': -0.4902}"
76,2023-01-29 01:34:41,sweet_anita ,sohnnyjilverhand,yeah the people of those civilizations are essentially restricted to having to continue living within the city they were born into nodders,0,yeah restrict,"{'neg': 0.105, 'neu': 0.806, 'pos': 0.089, 'compound': -0.1027}"
77,2023-01-29 01:34:43,sweet_anita ,heyguesswhatdrsgme,that is a very bad example.  the volcano didnt erupt constantly.  it was a surprise to them too,0,bad,"{'neg': 0.173, 'neu': 0.731, 'pos': 0.096, 'compound': -0.4005}"
78,2023-01-29 01:34:51,sweet_anita ,icidlink,not a serious treat millions died dude,0,treat die,"{'neg': 0.529, 'neu': 0.361, 'pos': 0.11, 'compound': -0.6844}"
79,2023-01-29 01:34:54,sweet_anita ,sohnnyjilverhand,yeah nodders,0,yeah,"{'neg': 0.0, 'neu': 0.312, 'pos': 0.688, 'compound': 0.296}"
80,2023-01-29 01:35:25,sweet_anita ,alibhai5,"@vexedmonkey115 my bad, damn",0,damn,"{'neg': 0.756, 'neu': 0.244, 'pos': 0.0, 'compound': -0.7351}"
81,2023-01-29 01:35:28,sweet_anita ,sohnnyjilverhand,"yeah there are definitely challenges that uniquely come up due to living in large, sedentary civilizations nodders pepog",0,yeah,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.6369}"
82,2023-01-29 01:35:41,sweet_anita ,icidlink,i think climate change will impact us pretty bad,0,bad,"{'neg': 0.255, 'neu': 0.511, 'pos': 0.234, 'compound': -0.0772}"
83,2023-01-29 01:36:05,sweet_anita ,sohnnyjilverhand,"like trepination and stuff i guess, regarding brain surgery pepog",0,like,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}"
84,2023-01-29 01:36:06,sweet_anita ,1tubsie1,"if we ever fall from this and lose the internet, fuck that. i'm not gonna try to work towards something that'll take thousands of years again.",0,lose fuck,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.7351}"
85,2023-01-29 01:36:07,sweet_anita ,hatman1205,well see,0,well,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.2732}"
86,2023-01-29 01:36:13,sweet_anita ,sohnnyjilverhand,oh yeah sadge,0,yeah Sadge,"{'neg': 0.556, 'neu': 0.139, 'pos': 0.306, 'compound': -0.4215}"
87,2023-01-29 01:36:15,sweet_anita ,juiceconnoisseur,yeah as we continually advance we find new challenges that we've not faced before,0,yeah,"{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.3612}"
