Date,comp_score
2021-10-18 17:20:32,0.1953
2021-10-18 17:20:33,0.0
2021-10-18 17:20:34,0.14415
2021-10-18 17:20:35,0.0
2021-10-18 17:20:36,0.36269999999999997
2021-10-18 17:20:37,0.0
2021-10-18 17:20:38,0.0
2021-10-18 17:20:39,0.0
2021-10-18 17:20:40,0.15293333333333334
2021-10-18 17:20:41,0.0
2021-10-18 17:20:42,0.09176
2021-10-18 17:20:43,0.01896666666666667
2021-10-18 17:20:44,0.0
2021-10-18 17:20:45,0.12551666666666667
2021-10-18 17:20:46,0.0
2021-10-18 17:20:47,0.09111111111111111
2021-10-18 17:20:48,0.0
2021-10-18 17:20:49,
2021-10-18 17:20:50,0.0
2021-10-18 17:20:51,0.09176
2021-10-18 17:20:52,0.06364
2021-10-18 17:20:53,0.0
2021-10-18 17:20:54,0.1147
2021-10-18 17:20:55,0.1953
2021-10-18 17:20:56,0.0
2021-10-18 17:20:57,0.0
2021-10-18 17:20:58,0.0
2021-10-18 17:20:59,
2021-10-18 17:21:00,0.06554285714285714
2021-10-18 17:21:01,0.0
2021-10-18 17:21:02,0.4588
2021-10-18 17:21:03,0.05875000000000001
2021-10-18 17:21:04,0.0
2021-10-18 17:21:05,0.09176
2021-10-18 17:21:06,0.17013333333333333
2021-10-18 17:21:07,-0.016700000000000003
2021-10-18 17:21:08,-0.1909
2021-10-18 17:21:09,
2021-10-18 17:21:10,0.0
2021-10-18 17:21:11,0.0
2021-10-18 17:21:12,-0.02155
2021-10-18 17:21:13,
2021-10-18 17:21:14,0.6486
2021-10-18 17:21:15,0.188275
2021-10-18 17:21:16,0.0
2021-10-18 17:21:17,0.3548
2021-10-18 17:21:18,0.0
2021-10-18 17:21:19,0.2294
2021-10-18 17:21:20,0.0
2021-10-18 17:21:21,0.0
2021-10-18 17:21:22,
2021-10-18 17:21:23,0.0
2021-10-18 17:21:24,-0.14946666666666666
2021-10-18 17:21:25,-0.0625
2021-10-18 17:21:26,
2021-10-18 17:21:27,-0.27115
2021-10-18 17:21:28,0.33055
2021-10-18 17:21:29,-0.09833333333333333
2021-10-18 17:21:30,0.10439999999999999
2021-10-18 17:21:31,0.2294
2021-10-18 17:21:32,0.34409999999999996
2021-10-18 17:21:33,0.07646666666666667
2021-10-18 17:21:34,-0.08333333333333333
2021-10-18 17:21:35,0.1669
2021-10-18 17:21:36,-0.2781
2021-10-18 17:21:37,0.09727999999999999
2021-10-18 17:21:38,0.22253333333333333
2021-10-18 17:21:39,0.18368
2021-10-18 17:21:40,0.052199999999999996
2021-10-18 17:21:41,0.06113999999999999
2021-10-18 17:21:42,0.2294
2021-10-18 17:21:43,-0.25
2021-10-18 17:21:44,0.052199999999999996
2021-10-18 17:21:45,0.11699999999999999
2021-10-18 17:21:46,0.15894
2021-10-18 17:21:47,0.1877333333333333
2021-10-18 17:21:48,0.1147
2021-10-18 17:21:49,0.165275
2021-10-18 17:21:50,-0.18076666666666666
2021-10-18 17:21:51,-0.04175000000000001
2021-10-18 17:21:52,0.3548
2021-10-18 17:21:53,-0.7184
2021-10-18 17:21:54,
2021-10-18 17:21:55,0.2294
2021-10-18 17:21:56,0.0
2021-10-18 17:21:57,0.23653333333333335
2021-10-18 17:21:58,0.15293333333333334
2021-10-18 17:21:59,0.09176
2021-10-18 17:22:00,0.2294
2021-10-18 17:22:01,-0.5423
2021-10-18 17:22:02,0.0
2021-10-18 17:22:03,0.20095
2021-10-18 17:22:04,0.4588
2021-10-18 17:22:05,0.23653333333333335
2021-10-18 17:22:06,0.35566
2021-10-18 17:22:07,0.0
2021-10-18 17:22:08,
2021-10-18 17:22:09,-0.05303333333333333
2021-10-18 17:22:10,0.0
2021-10-18 17:22:11,0.0
2021-10-18 17:22:12,-0.18076666666666666
2021-10-18 17:22:13,0.0
2021-10-18 17:22:14,0.0
2021-10-18 17:22:15,0.0
2021-10-18 17:22:16,-0.03840000000000002
2021-10-18 17:22:17,-0.03840000000000002
2021-10-18 17:22:18,0.2934333333333333
2021-10-18 17:22:19,0.0
2021-10-18 17:22:20,-0.7184
2021-10-18 17:22:21,-0.4082666666666667
2021-10-18 17:22:22,
2021-10-18 17:22:23,-0.35156
2021-10-18 17:22:24,0.03814999999999999
2021-10-18 17:22:25,-0.2156
2021-10-18 17:22:26,-0.016700000000000003
2021-10-18 17:22:27,-0.2394666666666667
2021-10-18 17:22:28,-0.4042666666666667
2021-10-18 17:22:29,-0.23120000000000002
2021-10-18 17:22:30,0.09866666666666667
2021-10-18 17:22:31,0.0
2021-10-18 17:22:32,-0.20413333333333336
2021-10-18 17:22:33,-0.25533333333333336
2021-10-18 17:22:34,0.020033333333333334
2021-10-18 17:22:35,-0.1531
2021-10-18 17:22:36,0.0
2021-10-18 17:22:37,-0.5181
2021-10-18 17:22:38,0.0
2021-10-18 17:22:39,0.5859
2021-10-18 17:22:40,
2021-10-18 17:22:41,-0.5423
2021-10-18 17:22:42,
2021-10-18 17:22:43,-0.05120000000000002
2021-10-18 17:22:44,0.3894666666666667
2021-10-18 17:22:45,0.0344
2021-10-18 17:22:46,-0.1858
2021-10-18 17:22:47,
2021-10-18 17:22:48,0.06697499999999998
2021-10-18 17:22:49,0.21424000000000004
2021-10-18 17:22:50,-0.33053333333333335
2021-10-18 17:22:51,0.4588
2021-10-18 17:22:52,0.0
2021-10-18 17:22:53,0.0
2021-10-18 17:22:54,0.0
2021-10-18 17:22:55,-0.22440000000000002
2021-10-18 17:22:56,0.0
2021-10-18 17:22:57,0.5983
2021-10-18 17:22:58,
2021-10-18 17:22:59,0.15293333333333334
2021-10-18 17:23:00,0.148
2021-10-18 17:23:01,0.6124
2021-10-18 17:23:02,0.0
2021-10-18 17:23:03,0.0
2021-10-18 17:23:04,0.0
2021-10-18 17:23:05,0.4588
2021-10-18 17:23:06,0.1608
2021-10-18 17:23:07,-0.07680000000000003
2021-10-18 17:23:08,-0.3062
2021-10-18 17:23:09,
2021-10-18 17:23:10,
2021-10-18 17:23:11,0.0
2021-10-18 17:23:12,0.0
2021-10-18 17:23:13,0.3058666666666667
2021-10-18 17:23:14,
2021-10-18 17:23:15,
2021-10-18 17:23:16,
2021-10-18 17:23:17,0.2294
2021-10-18 17:23:18,0.0
2021-10-18 17:23:19,0.37739999999999996
2021-10-18 17:23:20,0.4588
2021-10-18 17:23:21,0.4767
2021-10-18 17:23:22,
2021-10-18 17:23:23,0.34409999999999996
2021-10-18 17:23:24,
2021-10-18 17:23:25,0.0
2021-10-18 17:23:26,0.4588
2021-10-18 17:23:27,
2021-10-18 17:23:28,0.0
2021-10-18 17:23:29,0.0
2021-10-18 17:23:30,0.0
2021-10-18 17:23:31,
2021-10-18 17:23:32,
2021-10-18 17:23:33,-0.4939
2021-10-18 17:23:34,-0.20095
2021-10-18 17:23:35,0.29295
2021-10-18 17:23:36,0.1531
2021-10-18 17:23:37,0.148
2021-10-18 17:23:38,0.29295
2021-10-18 17:23:39,0.1017333333333333
2021-10-18 17:23:40,0.0
2021-10-18 17:23:41,0.0
2021-10-18 17:23:42,0.0
2021-10-18 17:23:43,0.0
2021-10-18 17:23:44,0.15293333333333334
2021-10-18 17:23:45,0.4588
2021-10-18 17:23:46,0.4019
2021-10-18 17:23:47,
2021-10-18 17:23:48,0.34409999999999996
2021-10-18 17:23:49,-0.135575
2021-10-18 17:23:50,0.2294
2021-10-18 17:23:51,0.4588
2021-10-18 17:23:52,0.0
2021-10-18 17:23:53,0.0
2021-10-18 17:23:54,0.25908333333333333
2021-10-18 17:23:55,0.12885
2021-10-18 17:23:56,0.0
2021-10-18 17:23:57,
2021-10-18 17:23:58,0.4588
2021-10-18 17:23:59,0.3058666666666667
2021-10-18 17:24:00,
2021-10-18 17:24:01,0.0
2021-10-18 17:24:02,0.52235
2021-10-18 17:24:03,
2021-10-18 17:24:04,0.04074999999999998
2021-10-18 17:24:05,0.0
2021-10-18 17:24:06,-0.030720000000000015
2021-10-18 17:24:07,0.2294
2021-10-18 17:24:08,0.4588
2021-10-18 17:24:09,0.0
2021-10-18 17:24:10,0.13424
2021-10-18 17:24:11,0.0
2021-10-18 17:24:12,
2021-10-18 17:24:13,-0.16090000000000004
2021-10-18 17:24:14,-0.03423333333333333
2021-10-18 17:24:15,-0.24766666666666667
2021-10-18 17:24:16,0.2294
2021-10-18 17:24:17,0.0
2021-10-18 17:24:18,0.0
2021-10-18 17:24:19,0.0
2021-10-18 17:24:20,0.3592
2021-10-18 17:24:21,
2021-10-18 17:24:22,0.3818
2021-10-18 17:24:23,-0.15820000000000004
2021-10-18 17:24:24,0.0
2021-10-18 17:24:25,0.0
2021-10-18 17:24:26,-0.4019
2021-10-18 17:24:27,
2021-10-18 17:24:28,
2021-10-18 17:24:29,
2021-10-18 17:24:30,0.0
2021-10-18 17:24:31,0.16675
2021-10-18 17:24:32,0.0
2021-10-18 17:24:33,0.15293333333333334
2021-10-18 17:24:34,-0.16463333333333333
2021-10-18 17:24:35,0.2294
2021-10-18 17:24:36,0.0
2021-10-18 17:24:37,0.0
2021-10-18 17:24:38,0.25
2021-10-18 17:24:39,0.0
2021-10-18 17:24:40,0.1147
2021-10-18 17:24:41,0.7461500000000001
2021-10-18 17:24:42,-0.20413333333333336
2021-10-18 17:24:43,0.2294
2021-10-18 17:24:44,-0.2787
2021-10-18 17:24:45,
2021-10-18 17:24:46,
2021-10-18 17:24:47,
2021-10-18 17:24:48,-0.1531
2021-10-18 17:24:49,0.08589999999999999
2021-10-18 17:24:50,0.0
2021-10-18 17:24:51,0.0
2021-10-18 17:24:52,0.1796
2021-10-18 17:24:53,0.08753333333333334
2021-10-18 17:24:54,0.0
2021-10-18 17:24:55,-0.07655
2021-10-18 17:24:56,0.21075
2021-10-18 17:24:57,0.0
2021-10-18 17:24:58,-0.2394666666666667
2021-10-18 17:24:59,0.18352
2021-10-18 17:25:00,
2021-10-18 17:25:01,0.0
2021-10-18 17:25:02,0.4588
2021-10-18 17:25:03,0.0
2021-10-18 17:25:04,-0.15105
2021-10-18 17:25:05,0.0
2021-10-18 17:25:06,0.4588
2021-10-18 17:25:07,0.0
2021-10-18 17:25:08,0.0
2021-10-18 17:25:09,
2021-10-18 17:25:10,-0.25
2021-10-18 17:25:11,-0.25
2021-10-18 17:25:12,0.25242
2021-10-18 17:25:13,0.420275
2021-10-18 17:25:14,0.24209090909090908
2021-10-18 17:25:15,0.15272
2021-10-18 17:25:16,
2021-10-18 17:25:17,0.34246666666666664
2021-10-18 17:25:18,0.0697
2021-10-18 17:25:19,0.15575999999999998
2021-10-18 17:25:20,0.15979999999999997
2021-10-18 17:25:21,0.36591666666666667
2021-10-18 17:25:22,-0.5574
2021-10-18 17:25:23,0.12179999999999999
2021-10-18 17:25:24,0.1909
2021-10-18 17:25:25,0.0
2021-10-18 17:25:26,0.18694285714285713
2021-10-18 17:25:27,0.4331333333333333
2021-10-18 17:25:28,-0.2509
2021-10-18 17:25:29,0.12726666666666667
2021-10-18 17:25:30,0.28635
2021-10-18 17:25:31,-0.6124
2021-10-18 17:25:32,-0.11530000000000004
2021-10-18 17:25:33,0.4588
2021-10-18 17:25:34,0.40605
2021-10-18 17:25:35,0.2294
2021-10-18 17:25:36,-0.1303
2021-10-18 17:25:37,0.4588
2021-10-18 17:25:38,-0.02930000000000002
2021-10-18 17:25:39,0.6119
2021-10-18 17:25:40,0.4203
2021-10-18 17:25:41,0.2294
2021-10-18 17:25:42,-0.6124
2021-10-18 17:25:43,0.07629999999999998
2021-10-18 17:25:44,-0.6124
2021-10-18 17:25:45,0.2802
2021-10-18 17:25:46,
2021-10-18 17:25:47,-0.04742000000000002
2021-10-18 17:25:48,0.45133999999999996
2021-10-18 17:25:49,-0.6124
2021-10-18 17:25:50,-0.04930000000000001
2021-10-18 17:25:51,0.7269
2021-10-18 17:25:52,-0.05120000000000002
2021-10-18 17:25:53,0.2294
2021-10-18 17:25:54,-0.004757142857142872
2021-10-18 17:25:55,
2021-10-18 17:25:56,0.4588
2021-10-18 17:25:57,-0.0021600000000000287
2021-10-18 17:25:58,-0.5574
2021-10-18 17:25:59,-0.025900000000000034
2021-10-18 17:26:00,0.23243999999999998
2021-10-18 17:26:01,0.33447272727272725
2021-10-18 17:26:02,0.31117
2021-10-18 17:26:03,
2021-10-18 17:26:04,0.267375
2021-10-18 17:26:05,0.3218571428571429
2021-10-18 17:26:06,
2021-10-18 17:26:07,0.19456
2021-10-18 17:26:08,0.4867909090909091
2021-10-18 17:26:09,
2021-10-18 17:26:10,0.4647666666666666
2021-10-18 17:26:11,0.36888823529411763
2021-10-18 17:26:12,0.4208454545454545
2021-10-18 17:26:13,
2021-10-18 17:26:14,0.4588
2021-10-18 17:26:15,0.34741
2021-10-18 17:26:16,0.46774999999999994
2021-10-18 17:26:17,0.17585
2021-10-18 17:26:18,0.44248461538461537
2021-10-18 17:26:19,0.37692
2021-10-18 17:26:20,
2021-10-18 17:26:21,0.02364999999999999
2021-10-18 17:26:22,0.24262999999999998
2021-10-18 17:26:23,
2021-10-18 17:26:24,0.16347142857142855
2021-10-18 17:26:25,0.30619999999999997
2021-10-18 17:26:26,0.35473333333333334
2021-10-18 17:26:27,0.4588
2021-10-18 17:26:28,0.0747
2021-10-18 17:26:29,
2021-10-18 17:26:30,-0.0713
2021-10-18 17:26:31,0.17597142857142858
2021-10-18 17:26:32,0.2549
2021-10-18 17:26:33,0.285975
2021-10-18 17:26:34,-0.17635
2021-10-18 17:26:35,0.15915
2021-10-18 17:26:36,
2021-10-18 17:26:37,0.11418333333333335
2021-10-18 17:26:38,0.6423
2021-10-18 17:26:39,0.08121666666666666
2021-10-18 17:26:40,0.36345
2021-10-18 17:26:41,0.0
2021-10-18 17:26:42,
2021-10-18 17:26:43,0.20475
2021-10-18 17:26:44,0.08045
2021-10-18 17:26:45,
2021-10-18 17:26:46,-0.08083333333333334
2021-10-18 17:26:47,0.4215
2021-10-18 17:26:48,0.0
2021-10-18 17:26:49,-0.07680000000000003
2021-10-18 17:26:50,-0.115375
2021-10-18 17:26:51,0.7096
2021-10-18 17:26:52,0.0
2021-10-18 17:26:53,0.2157
2021-10-18 17:26:54,0.3553333333333333
2021-10-18 17:26:55,
2021-10-18 17:26:56,
2021-10-18 17:26:57,0.21075
2021-10-18 17:26:58,0.45879999999999993
2021-10-18 17:26:59,0.23727499999999999
2021-10-18 17:27:00,
2021-10-18 17:27:01,0.21798
2021-10-18 17:27:02,0.08072499999999999
2021-10-18 17:27:03,0.07087500000000002
2021-10-18 17:27:04,-0.5719
2021-10-18 17:27:05,
2021-10-18 17:27:06,0.242275
2021-10-18 17:27:07,0.4588
2021-10-18 17:27:08,-0.3531
2021-10-18 17:27:09,0.36485
2021-10-18 17:27:10,0.4588
2021-10-18 17:27:11,0.13733333333333334
2021-10-18 17:27:12,-0.21120000000000003
2021-10-18 17:27:13,
2021-10-18 17:27:14,0.5554749999999999
2021-10-18 17:27:15,0.21358333333333332
2021-10-18 17:27:16,
2021-10-18 17:27:17,0.47885
2021-10-18 17:27:18,0.03816666666666665
2021-10-18 17:27:19,
2021-10-18 17:27:20,-0.17045
2021-10-18 17:27:21,-0.07845000000000002
2021-10-18 17:27:22,-0.08373333333333334
2021-10-18 17:27:23,0.038500000000000006
2021-10-18 17:27:24,
2021-10-18 17:27:25,-0.57675
2021-10-18 17:27:26,0.1772
2021-10-18 17:27:27,0.1758
2021-10-18 17:27:28,-0.3592
2021-10-18 17:27:29,-0.15820000000000004
2021-10-18 17:27:30,-0.1531
2021-10-18 17:27:31,-0.08056666666666668
2021-10-18 17:27:32,
2021-10-18 17:27:33,-0.004216666666666684
2021-10-18 17:27:34,-0.21955
2021-10-18 17:27:35,-0.025900000000000034
2021-10-18 17:27:36,-0.5574
2021-10-18 17:27:37,0.31570000000000004
2021-10-18 17:27:38,-0.00040000000000001146
2021-10-18 17:27:39,0.0
2021-10-18 17:27:40,0.4588
2021-10-18 17:27:41,-0.627
2021-10-18 17:27:42,-0.01325000000000004
2021-10-18 17:27:43,-0.4082666666666667
2021-10-18 17:27:44,-0.7184
2021-10-18 17:27:45,0.002874999999999961
2021-10-18 17:27:46,-0.22133333333333338
2021-10-18 17:27:47,-0.19740000000000002
2021-10-18 17:27:48,0.33055
2021-10-18 17:27:49,0.2023
2021-10-18 17:27:50,-0.019100000000000006
2021-10-18 17:27:51,0.021145454545454526
2021-10-18 17:27:52,
2021-10-18 17:27:53,0.34409999999999996
2021-10-18 17:27:54,-0.07341666666666667
2021-10-18 17:27:55,
2021-10-18 17:27:56,0.10115
2021-10-18 17:27:57,-0.09569090909090909
2021-10-18 17:27:58,-0.2874666666666667
2021-10-18 17:27:59,
2021-10-18 17:28:00,-0.005966666666666676
2021-10-18 17:28:01,0.11470000000000001
2021-10-18 17:28:02,-0.2581
2021-10-18 17:28:03,-0.04588333333333335
2021-10-18 17:28:04,0.2023
2021-10-18 17:28:05,0.27381428571428573
2021-10-18 17:28:06,0.1477
2021-10-18 17:28:07,0.33055
2021-10-18 17:28:08,-0.326
2021-10-18 17:28:09,-0.292675
2021-10-18 17:28:10,0.14196
2021-10-18 17:28:11,0.050575
2021-10-18 17:28:12,0.3183833333333333
2021-10-18 17:28:13,0.16010000000000002
2021-10-18 17:28:14,0.4588
2021-10-18 17:28:15,-0.33243999999999996
2021-10-18 17:28:16,
2021-10-18 17:28:17,0.4215
2021-10-18 17:28:18,0.06888333333333334
2021-10-18 17:28:19,
2021-10-18 17:28:20,0.6022000000000001
2021-10-18 17:28:21,0.4588
2021-10-18 17:28:22,0.10439999999999999
2021-10-18 17:28:23,
2021-10-18 17:28:24,0.28595
2021-10-18 17:28:25,-0.25805
2021-10-18 17:28:26,
2021-10-18 17:28:27,
2021-10-18 17:28:28,0.1363
2021-10-18 17:28:29,-0.7184
2021-10-18 17:28:30,0.4588
2021-10-18 17:28:31,0.4588
2021-10-18 17:28:32,0.2023
2021-10-18 17:28:33,
2021-10-18 17:28:34,-0.52565
2021-10-18 17:28:35,0.22036666666666668
2021-10-18 17:28:36,
2021-10-18 17:28:37,
2021-10-18 17:28:38,0.014516666666666678
2021-10-18 17:28:39,0.18844
2021-10-18 17:28:40,0.0
2021-10-18 17:28:41,-0.3849
2021-10-18 17:28:42,0.4404
2021-10-18 17:28:43,0.24695
2021-10-18 17:28:44,0.47923333333333334
2021-10-18 17:28:45,0.3767666666666667
2021-10-18 17:28:46,0.2023
2021-10-18 17:28:47,0.0
2021-10-18 17:28:48,0.10115
2021-10-18 17:28:49,
2021-10-18 17:28:50,
2021-10-18 17:28:51,0.05414000000000001
2021-10-18 17:28:52,-0.1841
2021-10-18 17:28:53,-0.3062
2021-10-18 17:28:54,0.01896666666666667
2021-10-18 17:28:55,0.4588
2021-10-18 17:28:56,
2021-10-18 17:28:57,0.73935
2021-10-18 17:28:58,
2021-10-18 17:28:59,-0.8126
2021-10-18 17:29:00,
2021-10-18 17:29:01,
2021-10-18 17:29:02,0.2202
2021-10-18 17:29:03,0.0
2021-10-18 17:29:04,0.33575
2021-10-18 17:29:05,
2021-10-18 17:29:06,0.0
2021-10-18 17:29:07,
2021-10-18 17:29:08,0.3544
2021-10-18 17:29:09,-0.3592
2021-10-18 17:29:10,
2021-10-18 17:29:11,0.0
2021-10-18 17:29:12,-0.1468
2021-10-18 17:29:13,0.31845
2021-10-18 17:29:14,0.0
2021-10-18 17:29:15,0.038500000000000006
2021-10-18 17:29:16,0.0
2021-10-18 17:29:17,
2021-10-18 17:29:18,-0.5423
2021-10-18 17:29:19,0.0
2021-10-18 17:29:20,0.0
2021-10-18 17:29:21,
2021-10-18 17:29:22,0.5859
2021-10-18 17:29:23,0.32313333333333333
2021-10-18 17:29:24,0.0
2021-10-18 17:29:25,0.4588
2021-10-18 17:29:26,0.4588
2021-10-18 17:29:27,0.0
2021-10-18 17:29:28,-0.3818
2021-10-18 17:29:29,0.0
2021-10-18 17:29:30,-0.25
2021-10-18 17:29:31,0.08333333333333333
2021-10-18 17:29:32,-0.6124
2021-10-18 17:29:33,0.3544
2021-10-18 17:29:34,0.04874999999999999
2021-10-18 17:29:35,-0.025900000000000034
2021-10-18 17:29:36,0.296
2021-10-18 17:29:37,0.0
2021-10-18 17:29:38,
2021-10-18 17:29:39,-0.46204999999999996
2021-10-18 17:29:40,0.25
2021-10-18 17:29:41,0.1531
2021-10-18 17:29:42,0.3548
2021-10-18 17:29:43,0.0
2021-10-18 17:29:44,
2021-10-18 17:29:45,0.0
2021-10-18 17:29:46,0.10205
2021-10-18 17:29:47,0.05477499999999999
2021-10-18 17:29:48,-0.18753333333333333
2021-10-18 17:29:49,0.0
2021-10-18 17:29:50,0.148
2021-10-18 17:29:51,
2021-10-18 17:29:52,0.273
2021-10-18 17:29:53,0.09545
2021-10-18 17:29:54,0.0881076923076923
2021-10-18 17:29:55,0.1696888888888889
2021-10-18 17:29:56,0.3393777777777778
2021-10-18 17:29:57,0.22933888888888887
2021-10-18 17:29:58,0.22071176470588233
2021-10-18 17:29:59,
2021-10-18 17:30:00,0.28635
2021-10-18 17:30:01,0.2728029411764706
2021-10-18 17:30:02,0.2911625
2021-10-18 17:30:03,
2021-10-18 17:30:04,
2021-10-18 17:30:05,0.20365714285714284
2021-10-18 17:30:06,0.25138125
2021-10-18 17:30:07,0.07636
2021-10-18 17:30:08,0.3818
2021-10-18 17:30:09,0.33825714285714287
2021-10-18 17:30:10,0.3521833333333333
2021-10-18 17:30:11,0.29735555555555554
2021-10-18 17:30:12,0.12726666666666667
2021-10-18 17:30:13,0.39463333333333334
2021-10-18 17:30:14,0.22908
2021-10-18 17:30:15,0.3818
2021-10-18 17:30:16,0.3176
2021-10-18 17:30:17,0.31056249999999996
2021-10-18 17:30:18,0.3818
2021-10-18 17:30:19,0.22901666666666665
2021-10-18 17:30:20,0.20105454545454543
2021-10-18 17:30:21,0.0
2021-10-18 17:30:22,0.0
2021-10-18 17:30:23,0.47459999999999997
2021-10-18 17:30:24,0.2942666666666666
2021-10-18 17:30:25,0.3818
2021-10-18 17:30:26,0.28363333333333335
2021-10-18 17:30:27,0.16515
2021-10-18 17:30:28,0.3818
2021-10-18 17:30:29,0.32080000000000003
2021-10-18 17:30:30,0.48685
2021-10-18 17:30:31,0.0
2021-10-18 17:30:32,0.3818
2021-10-18 17:30:33,0.21833333333333335
2021-10-18 17:30:34,0.15794999999999998
