Date,Channel,Username,Message,Tag_owner
2023-01-29 01:32:25,sweet_anita ,juiceconnoisseur,sitt :backhand_index_pointing_right: WooYeah I want that one,0
2023-01-29 01:32:25,sweet_anita ,doccerebrum,Of course the girl with a GO bag packed is pro nomatic life,0
2023-01-29 01:32:27,sweet_anita ,mabu_jpg,PepegaStealth,0
2023-01-29 01:32:27,sweet_anita ,shadykez_4,NODDERS,0
2023-01-29 01:32:27,sweet_anita ,sohnnyjilverhand,yeah that just makes a lot of sense,0
2023-01-29 01:32:30,sweet_anita ,juiceconnoisseur,PepegaStealth,0
2023-01-29 01:32:31,sweet_anita ,wadafax,"@queen_winja alright, there's another example - Critean neolithic civilization that fell when northern tribes discovered iron",0
2023-01-29 01:32:34,sweet_anita ,juiceconnoisseur,PepegaStealth omw to find nuts,0
2023-01-29 01:32:34,sweet_anita ,paradigmbar,omg. That Doctor Who episode whould have been COMPLETELY different if it was factual,0
2023-01-29 01:32:35,sweet_anita ,kaninur,"well, i like your point but natural disaasters do not have anything to do with morality",0
2023-01-29 01:32:35,sweet_anita ,eilertsen87,Is this the bad santa stream?,0
2023-01-29 01:32:39,sweet_anita ,sohnnyjilverhand,"that is a very fair point, I'd say NODDERS",0
2023-01-29 01:32:43,sweet_anita ,venetti,that sounds fairly puritan,0
2023-01-29 01:32:44,sweet_anita ,harry_eve,"just my luck, gonna get lucky and then volcano!",0
2023-01-29 01:32:46,sweet_anita ,shadowmorphyn,yeah NODDERS,0
2023-01-29 01:32:46,sweet_anita ,tjongejongen,monkaS I live in a home,0
2023-01-29 01:32:49,sweet_anita ,psychedelicat_77,@Psyke72 correct!,0
2023-01-29 01:32:52,sweet_anita ,pizzaandmetalguy,@JuiceConnoisseur Brows,0
2023-01-29 01:32:56,sweet_anita ,yeet_nick420,monkaW,0
2023-01-29 01:32:57,sweet_anita ,jean_sibelius,I don't buy it. We don't even know how many undeveloped or primitive cultures/tribes have been wiped out,0
2023-01-29 01:32:58,sweet_anita ,sohnnyjilverhand,oh shit that is really unfortunate monkaW Sadge,0
2023-01-29 01:32:58,sweet_anita ,juiceconnoisseur,@pizzaandmetalguy isforme,0
2023-01-29 01:33:02,sweet_anita ,showmethanow,@kaninur lol,0
2023-01-29 01:33:02,sweet_anita ,sohnnyjilverhand,wow that really sucks Sadge,0
2023-01-29 01:33:03,sweet_anita ,juiceconnoisseur,monkaS,0
2023-01-29 01:33:04,sweet_anita ,antman64bit,monkaW,0
2023-01-29 01:33:06,sweet_anita ,blurpb,:wind_face: POGGERS,0
2023-01-29 01:33:12,sweet_anita ,gozzerp,damn god is a savage,0
2023-01-29 01:33:12,sweet_anita ,old5od,indian temples are full of porn carvings,0
2023-01-29 01:33:12,sweet_anita ,juiceconnoisseur,oh fuckl Sadge,0
2023-01-29 01:33:14,sweet_anita ,sohnnyjilverhand,goddamn Sadge,0
2023-01-29 01:33:15,sweet_anita ,milesswann91,so having sessile civilisation is a double-edged sword.,0
2023-01-29 01:33:15,sweet_anita ,its_jimo,rip Sadge,0
2023-01-29 01:33:17,sweet_anita ,twisteddjoker,Were you ever suicidal? If yes - how did you escape that?,0
2023-01-29 01:33:18,sweet_anita ,greenleaftotalwar,!lurk,0
2023-01-29 01:33:21,sweet_anita ,reallivebluescat,"it can also be useful to ask yourself, why do certain questions become overly politicized- like secuality? who does this serve etc. its been determined that alot of reactionary people have a high level of fear response and paranoia",0
2023-01-29 01:33:22,sweet_anita ,kxo72,@Psyke72 two different diseases,0
2023-01-29 01:33:23,sweet_anita ,shadowmorphyn,Sadge,0
2023-01-29 01:33:29,sweet_anita ,juiceconnoisseur,nopd,0
2023-01-29 01:33:30,sweet_anita ,juiceconnoisseur,nodd,0
2023-01-29 01:33:31,sweet_anita ,iduhknowwhattoput,all i heard was I WANT YOU TO EAT ME AALIVEEEEE,0
2023-01-29 01:33:31,sweet_anita ,anonoymous_0,Damn,0
2023-01-29 01:33:32,sweet_anita ,showmethanow,veefroSosa veefroSosa veefroSosa veefroSosa,0
2023-01-29 01:33:32,sweet_anita ,amberpenny42,I really dont think its accurate to attribute the fall of Pompeii to settling in civilization.,0
2023-01-29 01:33:32,sweet_anita ,sohnnyjilverhand,yeah I think Pompeii is definitely still a very valid example of the effect you're explaining NODDERS,0
2023-01-29 01:33:34,sweet_anita ,reallivebluescat,*sexuality,0
2023-01-29 01:33:36,sweet_anita ,sohnnyjilverhand,yeah NODDERS,0
2023-01-29 01:33:38,sweet_anita ,sohnnyjilverhand,it definitely is,0
2023-01-29 01:33:40,sweet_anita ,wojtekwastakenaswell,Sadge,0
2023-01-29 01:33:42,sweet_anita ,zambeeziii,hi,0
2023-01-29 01:33:42,sweet_anita ,yeet_nick420,Jamgi,0
2023-01-29 01:33:44,sweet_anita ,alibhai5,and i thought pompeii made music,0
2023-01-29 01:33:50,sweet_anita ,icidlink,I think we will have wars because of climate change,0
2023-01-29 01:33:55,sweet_anita ,kxo72,@ALIbhai5 roman city as well,0
2023-01-29 01:33:57,sweet_anita ,murciprime,settling near a volccano yeah,0
2023-01-29 01:33:57,sweet_anita ,juiceconnoisseur,TRUEING,0
2023-01-29 01:34:00,sweet_anita ,nanuk01,they got destroyed because they built their city near a volcano. period,0
2023-01-29 01:34:01,sweet_anita ,sohnnyjilverhand,yeah I think that is a very fair point NODDERS,0
2023-01-29 01:34:01,sweet_anita ,shadykez_4,TRUEING,0
2023-01-29 01:34:02,sweet_anita ,amberpenny42,any nomads would get caught in the volcano too,0
2023-01-29 01:34:02,sweet_anita ,crf230f,thats a reach,0
2023-01-29 01:34:07,sweet_anita ,antman64bit,NODDERS,0
2023-01-29 01:34:08,sweet_anita ,rcstablesteven,@ALIbhai5 rip,0
2023-01-29 01:34:08,sweet_anita ,juiceconnoisseur,yeah you see earthquakes you can just peace out,0
2023-01-29 01:34:14,sweet_anita ,kxo72,NODDERS,0
2023-01-29 01:34:15,sweet_anita ,qtpiesnipples,Chatting Chatting Chatting,0
2023-01-29 01:34:15,sweet_anita ,queen_winja,"maybe civilication that developed to the point of excess just leave more traces when destroyed, simply because they built more stuctures. Other, less developed civilizations could've vanished just as often, but without leaving behind anything for archeologists to find",0
2023-01-29 01:34:16,sweet_anita ,alibhai5,@ALIbhai5 it was a joke Sadge,0
2023-01-29 01:34:17,sweet_anita ,juiceconnoisseur,NODDERS,0
2023-01-29 01:34:18,sweet_anita ,pizzaandmetalguy,AlienGathering,0
2023-01-29 01:34:23,sweet_anita ,kaninur,that... doesn't make any sense,0
2023-01-29 01:34:28,sweet_anita ,blurpb,DankG shimmy shimmy bad,0
2023-01-29 01:34:30,sweet_anita ,gozzerp,look what covid did and it wasn't even a serious threat,0
2023-01-29 01:34:32,sweet_anita ,yeet_nick420,nodd,0
2023-01-29 01:34:41,sweet_anita ,sohnnyjilverhand,yeah the people of those civilizations are essentially restricted to having to continue living within the city they were born into NODDERS,0
2023-01-29 01:34:43,sweet_anita ,heyguesswhatdrsgme,that is a very bad example.  the volcano didnt erupt constantly.  it was a surprise to them too,0
2023-01-29 01:34:46,sweet_anita ,vexedmonkey115,@alibhai5 You may be thinking of a song by a band called Bastille they released a song called Pompeii,0
2023-01-29 01:34:49,sweet_anita ,sohnnyjilverhand,PepoG,0
