Date,Channel,Username,Message,Tag_owner,Cleanest_message
2023-01-28 23:38:53,esfandtv ,muckspreads,@EsfandTV so hot tub stream? Pog,0,pog
2023-01-28 23:39:16,esfandtv ,thegummibearmassacre,monkaW,0,monkaW
2023-01-28 23:39:20,esfandtv ,daunted_mist,oh shit theyre zoomin,0,shit
2023-01-28 23:39:25,esfandtv ,daunted_mist,OMEGALUL,0,OMEGALUL
2023-01-28 23:39:27,esfandtv ,shonuff_,LULW,0,LULW
2023-01-28 23:39:27,esfandtv ,sir_rekt,LUL,0,LUL
2023-01-28 23:39:28,esfandtv ,mahangm,LULW,0,LULW
2023-01-28 23:39:36,esfandtv ,daunted_mist,LUL,0,LUL
2023-01-28 23:39:38,esfandtv ,mahangm,zoomer necromorphs monkaW,0,monkaW
2023-01-28 23:39:41,esfandtv ,muckspreads,OMEGALUL,0,OMEGALUL
2023-01-28 23:40:12,esfandtv ,nsufferable,this immersion would work so well in VR esfand,0,well
2023-01-28 23:40:31,esfandtv ,kaboom_info,OMEGALUL,0,OMEGALUL
2023-01-28 23:40:32,esfandtv ,poisonworm,xddflippingonxddentge is so bad,0,bad
2023-01-28 23:40:32,esfandtv ,genisyys_,LULW,0,LULW
2023-01-28 23:40:33,esfandtv ,koominator,OMEGALUL,0,OMEGALUL
2023-01-28 23:40:37,esfandtv ,zellitan,I got something that can help docCBT,0,help
2023-01-28 23:40:38,esfandtv ,daunted_mist,LUL,0,LUL
2023-01-28 23:40:42,esfandtv ,kaboom_info,LULW Sodda emote,0,LULW
2023-01-28 23:40:48,esfandtv ,angeltwothree,xddflippingonxddentge LAST SPAM,0,spam
2023-01-28 23:40:49,esfandtv ,uneik,u mad ? xddflippingonxddentge,0,mad
2023-01-28 23:41:13,esfandtv ,juiceboxjam912,xddflippingonxddentge might as well,0,well
2023-01-28 23:41:22,esfandtv ,pilzkman,OMEGALUL,0,OMEGALUL
2023-01-28 23:41:44,esfandtv ,danielsauces,I hate this xddflippingonxddentge,0,hate
2023-01-28 23:41:49,esfandtv ,bryan_505,Jackass,0,jackass
2023-01-28 23:41:50,esfandtv ,peter_hexen,xddflippingonxddentge I don't like this at all,0,like
2023-01-28 23:41:54,esfandtv ,sargeangel,well he was,0,well
2023-01-28 23:41:55,esfandtv ,danielsauces,Like really fuqin hate it,0,like hate
2023-01-28 23:41:55,esfandtv ,kaboom_info,xddflippingonxddentge YESSS KILL HIM,0,kill
2023-01-28 23:41:57,esfandtv ,scarecro0w,xdding xddflippingonxddentge last spam xdding xddflippingonxddentge last spam xdding xddflippingonxddentge last spam xdding xddflippingonxddentge last spam xdding xddflippingonxddentge last spam xdding xddflippingonxddentge last spam xdding xddflippingonxddentge last spam,0,spam
2023-01-28 23:42:07,esfandtv ,uneik,u mad ? xddflippingonxddentge  󠀀,0,mad
2023-01-28 23:42:09,esfandtv ,kaboom_info,xddflippingonxddentge YESSS KILL HIM ELD IT,0,kill
2023-01-28 23:42:13,esfandtv ,grannynonny,Careful of hands!,0,care
2023-01-28 23:42:21,esfandtv ,serapis_ammon,that was my buddy :(,0,:(
2023-01-28 23:42:22,esfandtv ,ytbotgaming,only necromorphs drop loot,0,drop
2023-01-28 23:42:27,esfandtv ,sorenvael,oh hes alive hes alive *continues to gutter stomp him* lol,0,lol
2023-01-28 23:42:34,esfandtv ,kaboom_info,xddflippingonxddentge MEET ME IRL I WILL DROP YOUR ASS,0,drop ass
2023-01-28 23:42:34,esfandtv ,bundooa,LULW,0,LULW
2023-01-28 23:42:34,esfandtv ,3datmodels,deadspace 2 looks as good as this game?,0,good
2023-01-28 23:42:35,esfandtv ,shonuff_,LULW,0,LULW
2023-01-28 23:42:36,esfandtv ,dr_11,xdding :chicken: CHICKEN xdding :chicken: CHICKEN xdding :chicken: CHICKEN xdding :chicken: CHICKEN xdding :chicken: CHICKEN xdding :chicken: CHICKEN xdding :chicken: CHICKEN xdding :chicken: CHICKEN xdding :chicken: CHICKEN xdding :chicken: CHICKEN,0,chicken
2023-01-28 23:42:47,esfandtv ,kaboom_info,xddflippingonxddentge MEET ME IRL I WILL DROP YOUR ASS esfando,0,drop ass
2023-01-28 23:42:53,esfandtv ,thegummibearmassacre,weird xd people NotLikeThis,0,weird ad
2023-01-28 23:43:05,esfandtv ,dr_11,let chat have fun 4Weird,0,fun
2023-01-28 23:43:07,esfandtv ,pilzkman,@TheGodmother thanks Okayge,0,thank
2023-01-28 23:43:10,esfandtv ,itzjuggy,"its a bad emote, but that's what makes it good xdding",0,bad good
