Date,Channel,Username,Message,Tag_owner,Cleanest_message
2023-01-29 00:29:09,xqc ,lilithxx,recycling_symbol SAME 1 RESPONSE LULW,0,LULW
2023-01-29 00:29:09,xqc ,3y3xo,-100 LULW,0,LULW
2023-01-29 00:29:09,xqc ,foodforthotties,OMEGALUL,0,OMEGALUL
2023-01-29 00:29:09,xqc ,nobo_a,-100 LULW,0,LULW
2023-01-29 00:29:10,xqc ,cokebreakk,-100 LULW,0,LULW
2023-01-29 00:29:10,xqc ,mavlikesmen,now use them to wash yo ass,0,ass
2023-01-29 00:29:10,xqc ,kkoolbajs,you didnt have tooo LULW,0,LULW
2023-01-29 00:29:10,xqc ,xxjoshqwertyxx,-100 LULW,0,LULW
2023-01-29 00:29:10,xqc ,msdforreal,Monster House hell no.,0,hell
2023-01-29 00:29:10,xqc ,plentruel,-100 LULW,0,LULW
2023-01-29 00:29:10,xqc ,farilmoko123,-100 LULW,0,LULW
2023-01-29 00:29:10,xqc ,snowflake25678,only 50 bucks so bad,0,bad
2023-01-29 00:29:12,xqc ,battlecatsahead,-100 flutes LULW,0,LULW
2023-01-29 00:29:12,xqc ,waterundertheme,-100 LULW,0,LULW
2023-01-29 00:29:12,xqc ,peepoglad69,-100 LUL,0,LUL
2023-01-29 00:29:12,xqc ,vrlc96,+100 EZ,0,EZ
2023-01-29 00:29:12,xqc ,zestyzzz,-100 OMEGALUL,0,OMEGALUL
2023-01-29 00:29:12,xqc ,xqclishim,100 pog,0,pog
2023-01-29 00:29:12,xqc ,skalldl,LULW,0,LULW
2023-01-29 00:29:12,xqc ,kottasha,"xqcMood megaphone recycling_symbol yooo you didnt have to donate anything man thanks for the 50 stones, just you being here is enough",0,thank
2023-01-29 00:29:13,xqc ,airsxo,donating to a millionaire emiruSLEEPER ZZZ,0,izz
2023-01-29 00:29:13,xqc ,andra_king,-100 LULW,0,LULW
2023-01-29 00:29:13,xqc ,waifunaomii,-100 PogU,0,PogU
2023-01-29 00:29:13,xqc ,bop_ts,-100 LULW,0,LULW
2023-01-29 00:29:13,xqc ,djheadspin,-100 THE RICH GET RICHER,0,rich richer
2023-01-29 00:29:13,xqc ,jensen77,-100 LULW,0,LULW
2023-01-29 00:29:13,xqc ,tridentna,-100 LOL,0,lol
2023-01-29 00:29:13,xqc ,imheyzues100,100 to millionaire OMEGALUL,0,OMEGALUL
2023-01-29 00:29:13,xqc ,ylopei,LULW DONATING TO A MILLIONAIRE,0,LULW
2023-01-29 00:29:13,xqc ,hydjiro,$50 Pog,0,pog
2023-01-29 00:29:14,xqc ,creeptm,-50 LULW,0,LULW
2023-01-29 00:29:14,xqc ,tangozmango,-100 LULW,0,LULW
2023-01-29 00:29:14,xqc ,kkoolbajs,you didnt have tooo omg LULW,0,LULW
2023-01-29 00:29:14,xqc ,itsfadixx,xqcMood  megaphone recycling_symbol yooo you didnt have to donate anything man thanks for the 100 stones just you being here is enough,0,thank
2023-01-29 00:29:14,xqc ,savvei,-100 for 2 YIL LULW,0,LULW
2023-01-29 00:29:14,xqc ,alokm95,+100 EZ,0,EZ
2023-01-29 00:29:16,xqc ,obenow,wtf numbratv,0,wif
2023-01-29 00:29:16,xqc ,regress____,"xqcMood megaphone recycling_symbol yooo you didnt have to donate anything man thanks for the 50 stones, just you being here is",0,thank
2023-01-29 00:29:16,xqc ,blueyyj,monkaW MEGALUL 4House,0,monkaW
2023-01-29 00:29:16,xqc ,starofthecircus,"xqcMood megaphone recycling_symbol yooo you didnt have to donate anything man thanks for the 50 stones, just you being here is enough",0,thank
2023-01-29 00:29:16,xqc ,elax00001,-100 LULW,0,LULW
2023-01-29 00:29:16,xqc ,sadgefrogee,GOOD INVESTMENT,0,good
2023-01-29 00:29:16,xqc ,porter00000,100 STONES EZ,0,EZ
2023-01-29 00:29:16,xqc ,ender_chocolate,PogU,0,PogU
2023-01-29 00:29:16,xqc ,violinofdeath,0.1 spin LULW,0,LULW
2023-01-29 00:29:16,xqc ,creeptm,-50 LULW ⠀,0,LULW
2023-01-29 00:29:16,xqc ,mer_98,WHY DONATE MONEY WHEN YOU CAN GIFT SUBS INSTEAD LULW,0,gift LULW
2023-01-29 00:29:16,xqc ,froomshoot,-100 LULW,0,LULW
2023-01-29 00:29:16,xqc ,noobblx,donating to trillionaire OMEGALUL,0,OMEGALUL
2023-01-29 00:29:16,xqc ,gloomyavenger,xqcMood  megaphone recycling_symbol yooo you didnt have to donate anything man thanks for the 100 stones just you being here is enough,0,thank
2023-01-29 00:29:16,xqc ,thehatewatcher42069,soapbards PogU,0,PogU
2023-01-29 00:29:16,xqc ,tealins,xqcMood megaphone recycling_symbol yooo you didnt have to donate anything man thanks for the 100 stones just you being here is enough,0,thank
2023-01-29 00:29:16,xqc ,v4xzii,retard OMEGALUL,0,retard OMEGALUL
2023-01-29 00:29:16,xqc ,tamakins,-50 Kappa,0,Kappa
2023-01-29 00:29:17,xqc ,pandz64,WHY DONATE SO MUCH OMEGALUL,0,OMEGALUL
2023-01-29 00:29:17,xqc ,fintifou,-100 LULW,0,LULW
2023-01-29 00:29:17,xqc ,ender_chocolate,LULW,0,LULW
2023-01-29 00:29:17,xqc ,wackle,hes rich guys chill,0,rich
2023-01-29 00:29:17,xqc ,cosboy10,-50% LULW,0,LULW
2023-01-29 00:29:17,xqc ,kioshy02,-100 LUL,0,LUL
2023-01-29 00:29:17,xqc ,sammetsnor,-100 Cheeze nuggets pog,0,pog
2023-01-29 00:29:17,xqc ,zemsirl,-100 fucking idiot LULW -100 fucking idiot LULW -100 fucking idiot LULW -100 fucking idiot LULW -100 fucking idiot LULW -100 fucking idiot LULW -100 fucking idiot LULW -100 fucking idiot LULW,0,fuck idiot LULW
2023-01-29 00:29:17,xqc ,scorpyl2,stop acting like you know him,0,stop like
2023-01-29 00:29:18,xqc ,notailwhowanderarelost,umbraog? :face_with_raised_eyebrow:,0,:face_with_raised_eyebrow:
2023-01-29 00:29:18,xqc ,tridentna,SCAMMED,0,scam
2023-01-29 00:29:18,xqc ,culkin_,-100 TO A MILLIONAIRE OMEGALUL,0,OMEGALUL
2023-01-29 00:29:18,xqc ,paiman8,OMEGALUL,0,OMEGALUL
2023-01-29 00:29:18,xqc ,outham,xqcMood  megaphone recycling_symbol yooo you didnt have to donate anything man thanks for the 100 stones just you being here is enough,0,thank
2023-01-29 00:29:19,xqc ,aydin________,@snowflake25678 shut up dumb fuck,0,dumb fuck
2023-01-29 00:29:19,xqc ,saladass2107,100 SOAP BARS PogU,0,PogU
2023-01-29 00:29:19,xqc ,parangchamp,xqcMood megaphone recycling_symbol yooo you didnt have to donate anything man thanks for the 100 stones just you being here is enough,0,thank
2023-01-29 00:29:19,xqc ,bishopduma,gift subs,0,gift
2023-01-29 00:29:19,xqc ,collinscc,-100 to a millionare OMEGALUL,0,OMEGALUL
2023-01-29 00:29:19,xqc ,givemeasecondi,monster house its not even hard lol,0,hard lol
2023-01-29 00:29:20,xqc ,dwurn,ACTION xqcMood :megaphone: :recycling_symbol: yooo you didnt have to donate anything man thanks for the 100 stones just you being here is enough,0,megaphone :recycling_symbol: thank
2023-01-29 00:29:20,xqc ,bluesymars,monkaW monster house,0,monkaW
