Data,Channel,Username,OriginalMessage,Message
2023-01-28 21:36:01,nmplol ,bryan_505,Lamon,lamon
2023-01-28 21:36:03,nmplol ,zalmon,Lamon,lamon
2023-01-28 21:36:03,nmplol ,slide1,Lamon,lamon
2023-01-28 21:36:04,nmplol ,maxo_0709,Lamon,lamon
2023-01-28 21:36:05,nmplol ,haceitoka34rs,Lamon,lamon
2023-01-28 21:36:06,nmplol ,resubscribe,Lamon,lamon
2023-01-28 21:36:06,nmplol ,kazerrum,Lamon,lamon
2023-01-28 21:36:07,nmplol ,coolfroge,Lamon,lamon
2023-01-28 21:36:08,nmplol ,t_e_v_e,Lamon,lamon
2023-01-28 21:36:08,nmplol ,lolblahh,Lamon,lamon
2023-01-28 21:36:09,nmplol ,benthejoe,Lamon,lamon
2023-01-28 21:36:10,nmplol ,t_e_v_e,Lamon,lamon
2023-01-28 21:36:12,nmplol ,whackasmack1,Lamon,lamon
2023-01-28 21:36:14,nmplol ,jmcflur7,Lamon,lamon
2023-01-28 21:36:15,nmplol ,diegopotato,Lamon whats up,lamon
